year,country.eci,ECI,eci.plus,continent,iso_3c
1991,Finland,1.81157,1.34708,eu,FIN
1991,France,1.62708,1.35856,eu,FRA
1991,United Kingdom,1.92482,1.42537,eu,GBR
1991,Greece,0.143166,0.422108,eu,GRC
1991,Hungary,0.805335,0.815179,eu,HUN
1991,Ireland,1.4218,1.2415,eu,IRL
1991,Italy,1.71832,1.44915,eu,ITA
1991,Netherlands,1.26567,1.22801,eu,NLD
1991,Norway,0.856934,0.899951,eu,NOR
1991,Poland,0.666141,0.882281,eu,POL
1991,Portugal,0.657358,0.804716,eu,PRT
1991,Romania,0.693089,0.833213,eu,ROU
1991,Sweden,2.18277,1.45941,eu,SWE
1991,Canada,0.615339,1.14316,na,CAN
1991,Costa Rica,-0.013234,2.42e-4,na,CRI
1991,Dominican Republic,-0.314759,-0.104535,na,DOM
1991,Guatemala,-0.124758,-0.13064,na,GTM
1991,Honduras,-0.42832,-0.573093,na,HND
1991,Jamaica,-0.3999,-0.51112899999999994,na,JAM
1991,Mexico,0.684291,1.05352,na,MEX
1991,Nicaragua,-0.601218,-0.577963,na,NIC
1991,Panama,0.169473,0.44195,na,PAN
1991,El Salvador,0.278094,0.295612,na,SLV
1991,Trinidad and Tobago,0.23397,0.106758,na,TTO
1991,United States,1.62518,1.3599,na,USA
1991,Australia,-0.165157,0.509541,oc,AUS
1991,New Zealand,0.386536,0.465691,oc,NZL
1991,Argentina,0.092349,0.400597,sa,ARG
1991,Bolivia,-0.89069,-0.741777,sa,BOL
1991,Brazil,0.417815,0.610276,sa,BRA
1991,Chile,-0.336225,-0.20426,sa,CHL
1991,Colombia,-0.086006,0.231565,sa,COL
1991,Ecuador,-0.967018,-0.968237,sa,ECU
1991,Peru,-0.206643,-0.173432,sa,PER
1991,Paraguay,-0.972881,-0.762121,sa,PRY
1991,Uruguay,0.065365,0.381235,sa,URY
1991,Venezuela,0.046246,0.327809,sa,VEN
1992,Angola,-2.04018,-0.930242,af,AGO
1992,Cote d'Ivoire,-1.5516,-1.56057,af,CIV
1992,Cameroon,-1.88333,-1.74211,af,CMR
1992,Democratic Republic of the Congo,-1.46347,-1.65108,af,COD
1992,Republic of the Congo,-1.5417,-1.8713,af,COG
1992,Algeria,-0.798032,-0.474248,af,DZA
1992,Egypt,-0.324477,0.260041,af,EGY
1992,Ethiopia,-1.0629,-1.24968,af,ETH
1992,Gabon,-1.12944,-2.02168,af,GAB
1992,Ghana,-1.54193,-1.74013,af,GHA
1992,Guinea,-1.17895,-1.88237,af,GIN
1992,Kenya,-0.976501,-0.923131,af,KEN
1992,Morocco,-0.359833,-0.117901,af,MAR
1992,Madagascar,-0.151469,0.007555,af,MDG
1992,Mozambique,-0.064139,-0.379688,af,MOZ
1992,Mauritania,-1.37675,-1.63521,af,MRT
1992,Nigeria,-2.17527,-1.37952,af,NGA
1992,Sudan,-0.934142,-1.82412,af,SDN
1992,Senegal,-0.880943,-1.61552,af,SEN
1992,Togo,-0.852755,-1.29955,af,TGO
1992,Tunisia,0.028,0.171721,af,TUN
1992,Tanzania,-1.1225,-1.13743,af,TZA
1992,South Africa,-0.025986,0.331887,af,ZAF
1992,Zambia,-1.05388,-1.45355,af,ZMB
1992,Zimbabwe,-0.439256,-0.483634,af,ZWE
1992,United Arab Emirates,-0.419576,0.370792,as,ARE
1992,Azerbaijan,-0.392366,-1.11976,as,AZE
1992,Bangladesh,-0.659387,-1.01791,as,BGD
1992,China,0.269057,0.910242,as,CHN
1992,Georgia,-0.21613,-0.664681,as,GEO
1992,Hong Kong,0.909419,1.2278,as,HKG
1992,Indonesia,-0.490949,0.286769,as,IDN
1992,India,0.189609,0.530578,as,IND
1992,Iran,-1.44223,-1.09022,as,IRN
1992,Israel,1.08292,0.937035,as,ISR
1992,Jordan,-0.017063,-0.776763,as,JOR
1992,Japan,2.49215,1.74811,as,JPN
1992,Kazakhstan,-0.420723,-0.606413,as,KAZ
1992,Cambodia,-0.845222,-1.02197,as,KHM
1992,South Korea,0.941965,1.25154,as,KOR
1992,Kuwait,-0.586543,0.05788,as,KWT
1992,Laos,-0.864734,-0.939551,as,LAO
1992,Lebanon,0.110669,0.230507,as,LBN
1992,Sri Lanka,-0.319451,-0.534643,as,LKA
1992,Burma,-1.22432,-1.20149,as,MMR
1992,Mongolia,-0.374954,-0.968964,as,MNG
1992,Malaysia,0.252923,0.814593,as,MYS
1992,Oman,-0.661055,0.308163,as,OMN
1992,Pakistan,-0.608171,-0.243423,as,PAK
1992,Philippines,0.002339,0.217586,as,PHL
1992,Qatar,-0.455776,-0.174044,as,QAT
1992,Saudi Arabia,-0.207551,0.435867,as,SAU
1992,Singapore,0.941948,1.33804,as,SGP
1992,Syria,-0.733972,-0.714702,as,SYR
1992,Thailand,0.181246,0.712014,as,THA
1992,Turkmenistan,-0.53812,-1.27932,as,TKM
1992,Turkey,0.175993,0.428694,as,TUR
1992,Uzbekistan,-0.349566,-2.54663,as,UZB
1992,Vietnam,-0.963484,-0.475427,as,VNM
1992,Yemen,-0.768928,-0.29809,as,YEM
1992,Albania,-0.242111,-0.246834,eu,ALB
1992,Austria,2.00948,1.45023,eu,AUT
1992,Belgium,1.50294,1.3413,eu,BEL
1992,Bulgaria,0.429701,0.582291,eu,BGR
1992,Bosnia and Herzegovina,0.765632,0.632242,eu,BIH
1992,Belarus,0.33228,-0.780182,eu,BLR
1992,Switzerland,2.32899,1.63718,eu,CHE
1992,Germany,2.32404,1.58885,eu,DEU
1992,Denmark,1.76411,1.34211,eu,DNK
1992,Spain,1.21133,1.15381,eu,ESP
1992,Estonia,0.154759,0.156219,eu,EST
1992,Finland,1.8564,1.3614,eu,FIN
1992,France,1.71048,1.35726,eu,FRA
1992,United Kingdom,1.94726,1.44305,eu,GBR
1992,Greece,0.081695,0.433332,eu,GRC
1992,Croatia,1.00807,0.940839,eu,HRV
1992,Hungary,0.859383,0.844287,eu,HUN
1992,Ireland,1.41595,1.23336,eu,IRL
1992,Italy,1.80255,1.47664,eu,ITA
1992,Lithuania,0.117757,0.137062,eu,LTU
1992,Latvia,-0.092093,-0.004729,eu,LVA
1992,Moldova,0.546565,0.613408,eu,MDA
1992,Netherlands,1.35762,1.23624,eu,NLD
1992,Norway,0.886433,0.874048,eu,NOR
1992,Poland,0.542584,0.80867,eu,POL
1992,Portugal,0.6708,0.834354,eu,PRT
1992,Romania,0.607645,0.85779,eu,ROU
1992,Russia,-0.09975,0.263466,eu,RUS
1992,Slovenia,1.43562,1.19885,eu,SVN
1992,Sweden,2.25942,1.47994,eu,SWE
1992,Ukraine,0.056669,0.016471,eu,UKR
1992,Canada,0.580017,1.1231,na,CAN
1992,Costa Rica,-0.004627,-0.003592,na,CRI
1992,Dominican Republic,-0.270596,-0.041874,na,DOM
1992,Guatemala,-0.099741,-0.139354,na,GTM
1992,Honduras,-0.369167,-0.421242,na,HND
1992,Jamaica,-0.285032,-0.484422,na,JAM
1992,Mexico,0.805366,1.08113,na,MEX
1992,Nicaragua,-0.413659,-0.475732,na,NIC
1992,Panama,0.329985,0.60155,na,PAN
1992,El Salvador,0.400187,0.279338,na,SLV
1992,Trinidad and Tobago,0.152904,0.148724,na,TTO
1992,United States,1.69659,1.39655,na,USA
1992,Australia,-0.190559,0.529448,oc,AUS
1992,New Zealand,0.285451,0.494971,oc,NZL
1992,Argentina,-0.063648,0.385198,sa,ARG
1992,Bolivia,-0.922251,-0.536889,sa,BOL
1992,Brazil,0.503414,0.642561,sa,BRA
1992,Chile,-0.397569,-0.06541,sa,CHL
1992,Colombia,-0.040668,0.301705,sa,COL
1992,Ecuador,-1.02447,-0.827766,sa,ECU
1992,Peru,-0.322969,-0.218793,sa,PER
1992,Paraguay,-0.943227,-0.317169,sa,PRY
1992,Uruguay,0.036769,0.512186,sa,URY
1992,Venezuela,-0.083257,0.242084,sa,VEN
1993,Angola,-1.46963,-1.02546,af,AGO
1993,Cote d'Ivoire,-1.69313,-1.56516,af,CIV
1993,Cameroon,-1.95829,-1.87311,af,CMR
1993,Democratic Republic of the Congo,-1.43311,-1.60799,af,COD
1993,Republic of the Congo,-1.45875,-1.85968,af,COG
1993,Algeria,-0.770482,-0.593506,af,DZA
1993,Egypt,-0.374028,0.183464,af,EGY
1993,Ethiopia,-0.916323,-1.42584,af,ETH
1993,Gabon,-1.46737,-2.37554,af,GAB
1993,Ghana,-1.57914,-1.80481,af,GHA
1993,Guinea,-1.28595,-1.83816,af,GIN
1993,Kenya,-0.960591,-1.1398,af,KEN
1993,Morocco,-0.504796,-0.183273,af,MAR
1993,Madagascar,-1.15521,-1.51384,af,MDG
1993,Mozambique,-0.153745,-0.588967,af,MOZ
1993,Mauritania,-1.18484,-1.65578,af,MRT
1993,Nigeria,-2.01377,-1.49041,af,NGA
1993,Sudan,-1.00416,-1.8729,af,SDN
1993,Senegal,-0.92972,-1.73642,af,SEN
1993,Togo,-0.75393,-1.34605,af,TGO
1993,Tunisia,-0.047817,0.081525,af,TUN
1993,Tanzania,-1.21508,-1.32801,af,TZA
1993,South Africa,0.024123,0.344961,af,ZAF
1993,Zambia,-0.98827,-1.33284,af,ZMB
1993,Zimbabwe,-0.633409,-0.564047,af,ZWE
1993,United Arab Emirates,-0.458894,0.417522,as,ARE
1993,Azerbaijan,-0.133873,-0.677858,as,AZE
1993,Bangladesh,-0.840842,-1.10729,as,BGD
1993,China,0.170488,0.894551,as,CHN
1993,Georgia,-0.039227,-0.059547,as,GEO
1993,Hong Kong,0.613528,1.19851,as,HKG
1993,Indonesia,-0.506392,0.326822,as,IDN
1993,India,0.025898,0.460748,as,IND
1993,Iran,-1.32054,-1.04345,as,IRN
1993,Israel,1.23457,0.980074,as,ISR
1993,Jordan,-0.012239,-0.678865,as,JOR
1993,Japan,2.41259,1.73267,as,JPN
1993,Kazakhstan,-0.150128,-0.049941,as,KAZ
1993,Cambodia,-1.01317,-1.08947,as,KHM
1993,South Korea,0.821888,1.23666,as,KOR
1993,Kuwait,-0.37915,0.153449,as,KWT
1993,Laos,-0.781282,-0.965541,as,LAO
1993,Lebanon,0.096162,0.219544,as,LBN
1993,Sri Lanka,-0.474121,-0.522974,as,LKA
1993,Burma,-1.28022,-1.34184,as,MMR
1993,Mongolia,-0.293334,-0.997914,as,MNG
1993,Malaysia,0.115417,0.851332,as,MYS
1993,Oman,-0.732341,0.19858,as,OMN
1993,Pakistan,-0.70854,-0.274836,as,PAK
1993,Philippines,-0.146981,0.237734,as,PHL
1993,Qatar,-0.618398,-0.430707,as,QAT
1993,Saudi Arabia,-0.241864,0.296399,as,SAU
1993,Singapore,0.857566,1.36183,as,SGP
1993,Syria,-0.92472,-0.927723,as,SYR
1993,Thailand,0.140791,0.748626,as,THA
1993,Turkmenistan,-0.83731,-1.44794,as,TKM
1993,Turkey,0.092905,0.373449,as,TUR
1993,Uzbekistan,-0.36545,-1.39426,as,UZB
1993,Vietnam,-1.04231,-0.423928,as,VNM
1993,Yemen,-0.654439,-0.383562,as,YEM
1993,Albania,-0.195093,-0.238593,eu,ALB
1993,Austria,2.0734,1.40208,eu,AUT
1993,Belgium,1.53536,1.32935,eu,BEL
1993,Bulgaria,0.409459,0.514368,eu,BGR
1993,Bosnia and Herzegovina,0.760914,0.67416,eu,BIH
1993,Belarus,0.472178,-0.375158,eu,BLR
1993,Switzerland,2.2856900000000002,1.57405,eu,CHE
1993,Czech Republic,1.33772,1.08246,eu,CZE
1993,Germany,2.28213,1.54783,eu,DEU
1993,Denmark,1.72646,1.33783,eu,DNK
1993,Spain,1.25191,1.10338,eu,ESP
1993,Estonia,0.217702,0.286022,eu,EST
1993,Finland,1.89635,1.30899,eu,FIN
1993,France,1.72926,1.34894,eu,FRA
1993,United Kingdom,1.90245,1.39911,eu,GBR
1993,Greece,0.099136,0.404369,eu,GRC
1993,Croatia,0.889459,0.873762,eu,HRV
1993,Hungary,0.856917,0.892092,eu,HUN
1993,Ireland,1.43868,1.25407,eu,IRL
1993,Italy,1.73817,1.41783,eu,ITA
1993,Lithuania,0.159148,0.270757,eu,LTU
1993,Latvia,-0.043451,0.119667,eu,LVA
1993,Moldova,0.542856,0.601266,eu,MDA
1993,Macedonia,0.402287,0.30601,eu,MKD
1993,Netherlands,1.34249,1.23775,eu,NLD
1993,Norway,0.855982,0.81557,eu,NOR
1993,Poland,0.550205,0.712727,eu,POL
1993,Portugal,0.479471,0.789504,eu,PRT
1993,Romania,0.55807,0.754066,eu,ROU
1993,Russia,0.057938,0.359793,eu,RUS
1993,Slovakia,1.20247,1.0716,eu,SVK
1993,Slovenia,1.38116,1.12873,eu,SVN
1993,Sweden,2.22944,1.42536,eu,SWE
1993,Ukraine,0.127406,0.117658,eu,UKR
1993,Canada,0.652211,1.06702,na,CAN
1993,Costa Rica,-0.039951,-0.130755,na,CRI
1993,Dominican Republic,-0.507464,-0.120246,na,DOM
1993,Guatemala,-0.106833,-0.176809,na,GTM
1993,Honduras,-0.581544,-0.422057,na,HND
1993,Jamaica,-0.394466,-0.459382,na,JAM
1993,Mexico,0.807204,1.10858,na,MEX
1993,Nicaragua,-0.365774,-0.568886,na,NIC
1993,Panama,0.139468,0.720249,na,PAN
1993,El Salvador,0.240982,0.219843,na,SLV
1993,Trinidad and Tobago,0.280493,0.065037,na,TTO
1993,United States,1.73991,1.37799,na,USA
1993,Australia,-0.038421,0.497068,oc,AUS
1993,New Zealand,0.369015,0.521481,oc,NZL
1993,Argentina,-0.010048,0.388922,sa,ARG
1993,Bolivia,-0.930338,-0.843494,sa,BOL
1993,Brazil,0.471776,0.597672,sa,BRA
1993,Chile,-0.365605,-0.0244,sa,CHL
1993,Colombia,-0.092689,0.295291,sa,COL
1993,Ecuador,-0.955749,-0.732341,sa,ECU
1993,Peru,-0.411949,-0.403934,sa,PER
1993,Paraguay,-0.961847,-0.426176,sa,PRY
1993,Uruguay,0.137513,0.533295,sa,URY
1993,Venezuela,-0.328245,0.309417,sa,VEN
1994,Angola,-1.26224,-1.19308,af,AGO
1994,Cote d'Ivoire,-1.56816,-1.66792,af,CIV
1994,Cameroon,-1.86519,-1.79623,af,CMR
1994,Democratic Republic of the Congo,-1.38968,-1.56105,af,COD
1994,Republic of the Congo,-1.52143,-1.54137,af,COG
1994,Algeria,-0.635657,-0.594731,af,DZA
1994,Egypt,-0.403994,0.157424,af,EGY
1994,Ethiopia,-0.729946,-1.37304,af,ETH
1994,Gabon,-1.60925,-2.38173,af,GAB
1994,Ghana,-1.66955,-1.80112,af,GHA
1994,Guinea,-1.216,-1.94686,af,GIN
1994,Kenya,-0.798098,-0.988212,af,KEN
1994,Morocco,-0.668407,-0.271276,af,MAR
1994,Madagascar,-1.08774,-1.3534,af,MDG
1994,Mozambique,-0.26666,-0.940705,af,MOZ
1994,Mauritania,-1.14335,-1.56663,af,MRT
1994,Nigeria,-2.08403,-1.55087,af,NGA
1994,Sudan,-0.884069,-2.0322,af,SDN
1994,Senegal,-1.09304,-1.71655,af,SEN
1994,Togo,-1.28427,-1.93412,af,TGO
1994,Tunisia,-0.13953,0.012373,af,TUN
1994,Tanzania,-1.13622,-1.40403,af,TZA
1994,South Africa,0.113564,0.358335,af,ZAF
1994,Zambia,-1.06644,-1.29353,af,ZMB
1994,Zimbabwe,-0.453192,-0.475354,af,ZWE
1994,United Arab Emirates,-0.422395,0.415705,as,ARE
1994,Azerbaijan,-0.184645,-0.475489,as,AZE
1994,Bangladesh,-0.921693,-1.00412,as,BGD
1994,China,0.089156,0.912037,as,CHN
1994,Georgia,-0.014192,-0.021638,as,GEO
1994,Hong Kong,0.527659,1.18679,as,HKG
1994,Indonesia,-0.489321,0.350195,as,IDN
1994,India,-0.024145,0.497951,as,IND
1994,Iran,-1.15496,-0.923041,as,IRN
1994,Israel,1.22134,1.03761,as,ISR
1994,Jordan,0.002117,-0.737893,as,JOR
1994,Japan,2.54183,1.72181,as,JPN
1994,Kazakhstan,-0.170424,-0.150505,as,KAZ
1994,Cambodia,-1.02126,-1.06052,as,KHM
1994,South Korea,0.855669,1.23814,as,KOR
1994,Kuwait,-0.534725,-0.049238,as,KWT
1994,Laos,-0.703118,-0.788375,as,LAO
1994,Lebanon,0.126785,0.297783,as,LBN
1994,Sri Lanka,-0.655767,-0.46679,as,LKA
1994,Burma,-1.19653,-1.31139,as,MMR
1994,Mongolia,-0.451942,-1.08414,as,MNG
1994,Malaysia,0.02807,0.876107,as,MYS
1994,Oman,-0.40115,0.237689,as,OMN
1994,Pakistan,-0.817542,-0.2549,as,PAK
1994,Philippines,-0.108895,0.321697,as,PHL
1994,Qatar,-0.322743,-0.401042,as,QAT
1994,Saudi Arabia,0.154833,0.266755,as,SAU
1994,Singapore,0.940113,1.35303,as,SGP
1994,Syria,-0.734558,-0.845613,as,SYR
1994,Thailand,0.114266,0.783024,as,THA
1994,Turkmenistan,-0.920734,-1.39687,as,TKM
1994,Turkey,0.035269,0.351296,as,TUR
1994,Uzbekistan,-0.577566,-1.3002,as,UZB
1994,Vietnam,-1.04169,-0.248725,as,VNM
1994,Yemen,-0.585367,-0.392559,as,YEM
1994,Albania,-0.179171,-0.210017,eu,ALB
1994,Austria,2.12007,1.41166,eu,AUT
1994,Belgium,1.50225,1.30034,eu,BEL
1994,Bulgaria,0.364839,0.501459,eu,BGR
1994,Bosnia and Herzegovina,0.673995,0.694207,eu,BIH
1994,Belarus,0.378847,0.045875,eu,BLR
1994,Switzerland,2.24492,1.57247,eu,CHE
1994,Czech Republic,1.39329,1.08371,eu,CZE
1994,Germany,2.29872,1.53768,eu,DEU
1994,Denmark,1.77819,1.3102,eu,DNK
1994,Spain,1.22672,1.11009,eu,ESP
1994,Estonia,0.256368,0.364486,eu,EST
1994,Finland,1.9172,1.25648,eu,FIN
1994,France,1.71064,1.33105,eu,FRA
1994,United Kingdom,1.8913,1.3882,eu,GBR
1994,Greece,-0.006531,0.358315,eu,GRC
1994,Croatia,0.818057,0.875091,eu,HRV
1994,Hungary,0.929671,0.931447,eu,HUN
1994,Ireland,1.41344,1.24913,eu,IRL
1994,Italy,1.73744,1.399,eu,ITA
1994,Lithuania,0.07006,0.338329,eu,LTU
1994,Latvia,-0.149621,0.226811,eu,LVA
1994,Moldova,0.360477,0.414506,eu,MDA
1994,Macedonia,0.237408,0.200124,eu,MKD
1994,Netherlands,1.38627,1.22616,eu,NLD
1994,Norway,0.836537,0.780297,eu,NOR
1994,Poland,0.600638,0.72017,eu,POL
1994,Portugal,0.365271,0.741545,eu,PRT
1994,Romania,0.426141,0.700987,eu,ROU
1994,Russia,0.061145,0.361781,eu,RUS
1994,Slovakia,1.23843,1.07306,eu,SVK
1994,Slovenia,1.39101,1.13128,eu,SVN
1994,Sweden,2.21793,1.41756,eu,SWE
1994,Ukraine,0.122931,0.07531,eu,UKR
1994,Canada,0.819512,1.08467,na,CAN
1994,Costa Rica,-0.155692,-0.152665,na,CRI
1994,Dominican Republic,-0.598513,-0.126786,na,DOM
1994,Guatemala,-0.040386,-0.145835,na,GTM
1994,Honduras,-0.603182,-0.460716,na,HND
1994,Jamaica,-0.569588,-0.52004,na,JAM
1994,Mexico,0.826065,1.15311,na,MEX
1994,Nicaragua,-0.351296,-0.797211,na,NIC
1994,Panama,0.124251,0.780066,na,PAN
1994,El Salvador,0.148981,0.231937,na,SLV
1994,Trinidad and Tobago,0.224247,-0.033756,na,TTO
1994,United States,1.82759,1.36792,na,USA
1994,Australia,-0.009273,0.46077,oc,AUS
1994,New Zealand,0.424029,0.493435,oc,NZL
1994,Argentina,-0.02758,0.383745,sa,ARG
1994,Bolivia,-0.871765,-0.841444,sa,BOL
1994,Brazil,0.512414,0.609666,sa,BRA
1994,Chile,-0.296188,-0.03323,sa,CHL
1994,Colombia,-0.137058,0.271374,sa,COL
1994,Ecuador,-0.968503,-0.71589,sa,ECU
1994,Peru,-0.52763,-0.521266,sa,PER
1994,Paraguay,-0.804891,-0.34221,sa,PRY
1994,Uruguay,0.287779,0.549099,sa,URY
1994,Venezuela,-0.187383,0.307769,sa,VEN
1995,Angola,-1.70503,-1.05732,af,AGO
1995,Cote d'Ivoire,-1.53247,-1.51972,af,CIV
1995,Cameroon,-1.70179,-1.66317,af,CMR
1995,Democratic Republic of the Congo,-1.32594,-1.45326,af,COD
1995,Republic of the Congo,-1.41008,-1.43908,af,COG
1995,Algeria,-0.787497,-0.612575,af,DZA
1995,Egypt,-0.446871,0.113623,af,EGY
1995,Ethiopia,-1.02858,-1.44262,af,ETH
1995,Gabon,-1.34952,-2.46019,af,GAB
1995,Ghana,-1.64302,-1.69212,af,GHA
1995,Guinea,-1.27707,-2.06388,af,GIN
1995,Kenya,-0.61515,-0.809994,af,KEN
1995,Morocco,-0.618859,-0.23451,af,MAR
1995,Madagascar,-1.0196,-1.26179,af,MDG
1995,Mozambique,-0.45673,-1.08735,af,MOZ
1995,Mauritania,-1.22374,-1.84823,af,MRT
1995,Nigeria,-2.08757,-1.58637,af,NGA
1995,Sudan,-0.919266,-1.91756,af,SDN
1995,Senegal,-0.794811,-1.88021,af,SEN
1995,Togo,-1.377,-2.04301,af,TGO
1995,Tunisia,-0.149132,0.065156,af,TUN
1995,Tanzania,-1.26575,-1.40461,af,TZA
1995,South Africa,0.108519,0.34942,af,ZAF
1995,Zambia,-0.891487,-1.10581,af,ZMB
1995,Zimbabwe,-0.294163,-0.453633,af,ZWE
1995,United Arab Emirates,-0.350496,0.392526,as,ARE
1995,Azerbaijan,-0.220812,-0.648522,as,AZE
1995,Bangladesh,-0.918699,-1.03988,as,BGD
1995,China,0.234956,0.96928,as,CHN
1995,Georgia,0.458729,0.22356,as,GEO
1995,Hong Kong,0.594131,1.18528,as,HKG
1995,Indonesia,-0.366439,0.400112,as,IDN
1995,India,0.066093,0.50967,as,IND
1995,Iran,-0.972758,-0.840588,as,IRN
1995,Israel,1.11366,1.05938,as,ISR
1995,Jordan,-0.026579,-0.821202,as,JOR
1995,Japan,2.55927,1.72966,as,JPN
1995,Kazakhstan,0.059747,-0.228691,as,KAZ
1995,Cambodia,-0.985304,-0.941604,as,KHM
1995,South Korea,0.9454,1.25084,as,KOR
1995,Kuwait,-0.907519,-0.247935,as,KWT
1995,Laos,-0.817567,-0.754383,as,LAO
1995,Lebanon,0.055535,0.24985,as,LBN
1995,Sri Lanka,-0.681331,-0.501921,as,LKA
1995,Burma,-1.25906,-1.32014,as,MMR
1995,Mongolia,-0.540687,-1.1372,as,MNG
1995,Malaysia,0.258514,0.951331,as,MYS
1995,Oman,-0.67748,0.157445,as,OMN
1995,Pakistan,-0.79391,-0.216382,as,PAK
1995,Philippines,-0.119353,0.387586,as,PHL
1995,Qatar,-0.619172,-0.53099,as,QAT
1995,Saudi Arabia,0.042888,0.291844,as,SAU
1995,Singapore,1.0629,1.35787,as,SGP
1995,Syria,-0.91366,-0.86525,as,SYR
1995,Thailand,0.134664,0.828735,as,THA
1995,Turkmenistan,-0.737921,-1.23794,as,TKM
1995,Turkey,0.102971,0.37877,as,TUR
1995,Uzbekistan,-0.695181,-1.3887,as,UZB
1995,Vietnam,-0.928968,-0.130696,as,VNM
1995,Yemen,-0.990987,-0.531914,as,YEM
1995,Albania,-0.286801,-0.268105,eu,ALB
1995,Austria,2.07826,1.39311,eu,AUT
1995,Belgium,1.50236,1.27696,eu,BEL
1995,Bulgaria,0.323871,0.470606,eu,BGR
1995,Bosnia and Herzegovina,0.635623,0.616958,eu,BIH
1995,Belarus,0.477808,0.451506,eu,BLR
1995,Switzerland,2.26769,1.56132,eu,CHE
1995,Czech Republic,1.4509,1.09719,eu,CZE
1995,Germany,2.30351,1.53307,eu,DEU
1995,Denmark,1.59706,1.22118,eu,DNK
1995,Spain,1.26353,1.06668,eu,ESP
1995,Estonia,0.457924,0.535034,eu,EST
1995,Finland,1.87757,1.24112,eu,FIN
1995,France,1.69969,1.32646,eu,FRA
1995,United Kingdom,1.81848,1.37123,eu,GBR
1995,Greece,0.006074,0.32228,eu,GRC
1995,Croatia,0.824962,0.844088,eu,HRV
1995,Hungary,1.00057,0.96045,eu,HUN
1995,Ireland,1.31883,1.20598,eu,IRL
1995,Italy,1.68699,1.36494,eu,ITA
1995,Lithuania,0.063567,0.359476,eu,LTU
1995,Latvia,0.046373,0.303681,eu,LVA
1995,Moldova,0.284536,0.347722,eu,MDA
1995,Macedonia,0.251441,0.181395,eu,MKD
1995,Netherlands,1.31958,1.22162,eu,NLD
1995,Norway,0.755938,0.75187,eu,NOR
1995,Poland,0.659829,0.732213,eu,POL
1995,Portugal,0.407458,0.780859,eu,PRT
1995,Romania,0.469295,0.639238,eu,ROU
1995,Russia,0.148674,0.371299,eu,RUS
1995,Slovakia,1.26368,1.06121,eu,SVK
1995,Slovenia,1.42703,1.11627,eu,SVN
1995,Sweden,2.14061,1.39278,eu,SWE
1995,Ukraine,0.062267,0.166436,eu,UKR
1995,Canada,0.856119,1.08127,na,CAN
1995,Costa Rica,-0.202471,-0.217398,na,CRI
1995,Dominican Republic,-0.496314,-0.138944,na,DOM
1995,Guatemala,-0.006738,-0.127854,na,GTM
1995,Honduras,-0.647264,-0.456196,na,HND
1995,Jamaica,-0.64307,-0.743467,na,JAM
1995,Mexico,0.785075,1.16781,na,MEX
1995,Nicaragua,-0.611364,-0.824097,na,NIC
1995,Panama,0.091303,0.725941,na,PAN
1995,El Salvador,-0.018033,0.132492,na,SLV
1995,Trinidad and Tobago,-0.019194,-0.162281,na,TTO
1995,United States,1.77051,1.36075,na,USA
1995,Australia,0.04147,0.471861,oc,AUS
1995,New Zealand,0.44124,0.497414,oc,NZL
1995,Argentina,0.010787,0.421472,sa,ARG
1995,Bolivia,-0.784781,-0.734413,sa,BOL
1995,Brazil,0.558738,0.627597,sa,BRA
1995,Chile,-0.197503,-0.05881,sa,CHL
1995,Colombia,-0.057388,0.283503,sa,COL
1995,Ecuador,-1.0181,-0.747736,sa,ECU
1995,Peru,-0.431251,-0.540824,sa,PER
1995,Paraguay,-0.612841,-0.298435,sa,PRY
1995,Uruguay,0.317795,0.542438,sa,URY
1995,Venezuela,-0.084909,0.288823,sa,VEN
1996,Angola,-1.75814,-1.01272,af,AGO
1996,Cote d'Ivoire,-1.2875,-1.48348,af,CIV
1996,Cameroon,-1.6158,-1.7376,af,CMR
1996,Democratic Republic of the Congo,-1.32809,-1.43303,af,COD
1996,Republic of the Congo,-0.845544,-1.36693,af,COG
1996,Algeria,-0.72511,-0.718829,af,DZA
1996,Egypt,-0.46767,0.146834,af,EGY
1996,Ethiopia,-1.20396,-1.59426,af,ETH
1996,Gabon,-1.25007,-2.57936,af,GAB
1996,Ghana,-1.36653,-1.58338,af,GHA
1996,Guinea,-1.34948,-2.27335,af,GIN
1996,Kenya,-0.555286,-0.839126,af,KEN
1996,Morocco,-0.768595,-0.370172,af,MAR
1996,Madagascar,-1.14395,-1.34759,af,MDG
1996,Mozambique,-0.831413,-1.38408,af,MOZ
1996,Mauritania,-1.32609,-1.83759,af,MRT
1996,Nigeria,-2.10242,-1.60912,af,NGA
1996,Sudan,-0.97249,-1.99885,af,SDN
1996,Senegal,-1.14286,-1.96812,af,SEN
1996,Togo,-1.31135,-1.93505,af,TGO
1996,Tunisia,-0.454045,-0.072196,af,TUN
1996,Tanzania,-1.31053,-1.4505,af,TZA
1996,South Africa,0.172478,0.38133,af,ZAF
1996,Zambia,-0.874625,-1.04631,af,ZMB
1996,Zimbabwe,-0.243137,-0.392922,af,ZWE
1996,United Arab Emirates,-0.41129,0.319678,as,ARE
1996,Azerbaijan,0.295336,0.128648,as,AZE
1996,Bangladesh,-1.06387,-1.04055,as,BGD
1996,China,0.221438,0.966241,as,CHN
1996,Georgia,0.37478,0.244021,as,GEO
1996,Hong Kong,0.471498,1.13936,as,HKG
1996,Indonesia,-0.386413,0.411529,as,IDN
